Gene_name	Intron_coord	Strand	Annot	Coding	UTR	GencodePC
WDFY4	chr10:48900306-48901800	+	True	True	False	True
WDFY4	chr10:48901863-48941805	+	True	True	False	True
WDFY4	chr10:48941848-48943329	+	True	True	False	True
WDFY4	chr10:48943449-48946039	+	True	True	False	True
WDFY4	chr10:48946157-48946859	+	True	True	False	True
WDFY4	chr10:48946969-48957128	+	True	True	False	True
WDFY4	chr10:48957282-48959721	+	True	True	False	True
WDFY4	chr10:48959813-48963841	+	True	True	False	True
WDFY4	chr10:48964054-48966525	+	True	True	False	True
WDFY4	chr10:48966673-48969063	+	True	True	False	True
WDFY4	chr10:48969248-48970130	+	True	True	False	True
WDFY4	chr10:48970289-48974861	+	True	True	False	True
WDFY4	chr10:48975041-48976796	+	True	True	False	True
WDFY4	chr10:48976979-48978308	+	True	True	False	True
WDFY4	chr10:48978393-48981366	+	True	True	False	True
WDFY4	chr10:48981478-48982508	+	True	True	False	True
WDFY4	chr10:48981478-48982689	+	True	True	False	True
TIMM23B	chr10:49942300-49943234	+	True	False	False	False
TIMM23B	chr10:49942300-49945031	+	True	True	False	True
TIMM23B	chr10:49942300-49952125	+	True	False	False	False
TIMM23B	chr10:49943358-49945031	+	True	False	False	False
TIMM23B	chr10:49945090-49952125	+	True	True	False	True
TIMM23B	chr10:49952219-49952448	+	True	True	False	True
TIMM23B	chr10:49952219-49958369	+	True	True	False	True
TIMM23B	chr10:49952533-49955001	+	True	True	False	True
TIMM23B	chr10:49955060-49958369	+	True	True	False	True
TIMM23B	chr10:49958480-49970041	+	True	False	False	False
TIMM23B	chr10:49958480-49973011	+	True	True	False	True
TIMM23B	chr10:49970458-49973011	+	True	False	False	False
WASHC2A	chr10:50068008-50068104	+	True	True	True	True
WASHC2A	chr10:50068227-50069546	+	True	True	True	True
WASHC2A	chr10:50069711-50078674	+	True	True	True	True
WASHC2A	chr10:50078152-50078674	+	True	True	False	True
WASHC2A	chr10:50078692-50085496	+	True	False	False	False
WASHC2A	chr10:50078737-50080757	+	True	True	False	True
WASHC2A	chr10:50080931-50084071	+	True	True	False	True
WASHC2A	chr10:50080931-50085496	+	True	False	False	False
WASHC2A	chr10:50084165-50085496	+	True	True	False	True
WASHC2A	chr10:50085558-50087274	+	True	True	False	True
WASHC2A	chr10:50087322-50090775	+	True	True	False	True
WASHC2A	chr10:50090886-50091430	+	True	True	False	True
WASHC2A	chr10:50091518-50092161	+	True	True	False	True
WASHC2A	chr10:50091518-50093267	+	True	True	False	True
WASHC2A	chr10:50092233-50093267	+	True	True	False	True
WASHC2A	chr10:50093386-50093859	+	True	True	False	True
WASHC2A	chr10:50093917-50095147	+	True	True	False	True
WASHC2A	chr10:50095207-50095598	+	True	True	False	True
WASHC2A	chr10:50095778-50097674	+	True	True	False	True
WASHC2A	chr10:50097802-50099977	+	True	True	False	True
WASHC2A	chr10:50100064-50104041	+	True	True	False	True
WASHC2A	chr10:50104143-50106333	+	True	True	False	True
WASHC2A	chr10:50106465-50110100	+	True	True	False	True
WASHC2A	chr10:50110270-50113894	+	True	True	False	True
WASHC2A	chr10:50113997-50117905	+	True	True	False	True
WASHC2A	chr10:50113997-50119586	+	True	True	False	True
WASHC2A	chr10:50118058-50119586	+	True	True	False	True
WASHC2A	chr10:50119769-50125112	+	True	True	False	True
WASHC2A	chr10:50125241-50125368	+	True	True	False	True
WASHC2A	chr10:50125449-50126056	+	True	True	False	True
WASHC2A	chr10:50125449-50127582	+	True	True	False	True
WASHC2A	chr10:50126179-50127159	+	True	True	False	True
WASHC2A	chr10:50126179-50127582	+	True	True	False	True
WASHC2A	chr10:50127222-50127582	+	True	True	False	True
WASHC2A	chr10:50127795-50129418	+	True	True	False	True
WASHC2A	chr10:50129784-50133437	+	True	False	True	False
WASHC2A	chr10:50130039-50130900	+	True	True	False	True
WASHC2A	chr10:50131078-50132805	+	True	True	False	True
ASAH2B	chr10:50739983-50742914	+	True	False	True	True
ASAH2B	chr10:50740002-50742914	+	True	False	True	True
ASAH2B	chr10:50743010-50743672	+	True	False	True	False
ASAH2B	chr10:50743010-50744696	+	True	False	True	False
ASAH2B	chr10:50743010-50745127	+	True	False	True	True
ASAH2B	chr10:50743010-50745201	+	True	True	True	True
ASAH2B	chr10:50743010-50749342	+	True	False	True	False
ASAH2B	chr10:50743741-50745127	+	True	False	True	False
ASAH2B	chr10:50744732-50745127	+	True	False	True	False
ASAH2B	chr10:50745274-50749342	+	True	True	False	True
ASAH2B	chr10:50749402-50752467	+	True	True	False	True
ASAH2B	chr10:50752556-50754550	+	True	True	False	True
ASAH2B	chr10:50752556-50806092	+	True	False	False	False
ASAH2B	chr10:50806331-50816014	+	True	False	True	False
ASAH2B	chr10:50816123-50816249	+	True	False	True	False
CISD1	chr10:58269304-58276117	+	True	False	False	False
CISD1	chr10:58269304-58277116	+	True	True	False	True
CISD1	chr10:58273484-58277116	+	True	False	False	False
CISD1	chr10:58276212-58277116	+	True	False	False	False
CISD1	chr10:58277322-58282898	+	True	False	False	False
CISD1	chr10:58277322-58287560	+	True	True	False	True
CISD1	chr10:58283082-58287560	+	True	False	False	False
CISD1	chr10:58287757-58288275	+	True	False	True	False
UBE2D1	chr10:58335225-58361337	+	True	True	True	True
UBE2D1	chr10:58361401-58361494	+	True	True	False	True
UBE2D1	chr10:58361401-58363608	+	True	True	False	True
UBE2D1	chr10:58361526-58363608	+	True	True	False	True
UBE2D1	chr10:58363686-58364770	+	True	True	False	True
UBE2D1	chr10:58364876-58367922	+	True	True	False	True
UBE2D1	chr10:58368016-58368719	+	True	True	False	True
TFAM	chr10:58385648-58386219	+	True	True	False	True
TFAM	chr10:58386338-58386649	+	True	False	False	False
TFAM	chr10:58386338-58388189	+	True	True	False	True
TFAM	chr10:58386716-58388189	+	True	False	False	False
TFAM	chr10:58388260-58388669	+	True	True	False	True
TFAM	chr10:58388819-58390764	+	True	True	False	True
TFAM	chr10:58388819-58394357	+	True	True	False	True
TFAM	chr10:58390860-58394357	+	True	True	False	True
TFAM	chr10:58394414-58394927	+	True	True	False	True
PHYHIPL	chr10:59176959-59206753	+	True	False	True	False
PHYHIPL	chr10:59176959-59234303	+	True	True	True	True
PHYHIPL	chr10:59177618-59234303	+	True	True	False	True
PHYHIPL	chr10:59206844-59234303	+	True	False	False	False
PHYHIPL	chr10:59234500-59236482	+	True	True	False	True
PHYHIPL	chr10:59236657-59238587	+	True	True	False	True
PHYHIPL	chr10:59238705-59245056	+	True	True	False	True
CDK1	chr10:60778459-60780140	+	True	False	True	True
CDK1	chr10:60778570-60780140	+	True	False	True	True
CDK1	chr10:60778668-60780140	+	True	False	True	True
CDK1	chr10:60780202-60783493	+	True	False	False	False
CDK1	chr10:60780202-60784704	+	True	True	False	True
CDK1	chr10:60784861-60785663	+	True	True	False	True
CDK1	chr10:60785787-60788059	+	True	True	False	True
CDK1	chr10:60785787-60791889	+	True	True	False	True
CDK1	chr10:60788230-60791889	+	True	True	False	True
CDK1	chr10:60788234-60791893	+	True	True	False	True
CDK1	chr10:60792053-60792122	+	False	False	False	False
CDK1	chr10:60792053-60792147	+	True	True	False	True
CDK1	chr10:60792289-60793876	+	True	True	False	True
CABCOCO1	chr10:61663032-61672631	+	True	True	True	True
CABCOCO1	chr10:61663032-61686040	+	True	False	True	True
CABCOCO1	chr10:61663165-61681142	+	True	False	True	True
CABCOCO1	chr10:61672735-61681142	+	True	True	True	True
CABCOCO1	chr10:61681312-61686040	+	True	True	True	True
CABCOCO1	chr10:61686185-61690548	+	True	True	False	True
CABCOCO1	chr10:61690621-61760058	+	True	True	False	True
CABCOCO1	chr10:61760181-61760862	+	True	True	False	True
CABCOCO1	chr10:61761003-61765938	+	True	True	False	True
ARID5B	chr10:61901730-61902158	+	True	True	True	True
ARID5B	chr10:61902413-61940182	+	True	True	True	True
ARID5B	chr10:61940408-62000090	+	True	True	True	True
ARID5B	chr10:62000321-62024672	+	True	True	True	True
ARID5B	chr10:62000321-62050887	+	True	True	True	True
ARID5B	chr10:62046961-62050887	+	True	False	True	False
ARID5B	chr10:62049483-62050887	+	True	True	False	True
ARID5B	chr10:62051000-62057116	+	True	True	False	True
ARID5B	chr10:62057318-62059242	+	True	True	False	True
ARID5B	chr10:62057318-62059266	+	True	True	False	True
ARID5B	chr10:62059295-62069699	+	True	True	False	True
ARID5B	chr10:62069797-62085701	+	True	True	False	True
ARID5B	chr10:62085900-62090861	+	True	True	False	True
ZNF365	chr10:62374458-62376180	+	True	False	True	True
ZNF365	chr10:62374458-62388395	+	True	False	True	False
ZNF365	chr10:62375860-62376180	+	True	False	True	True
ZNF365	chr10:62376936-62388395	+	True	True	False	True
ZNF365	chr10:62388576-62398739	+	True	True	False	True
ZNF365	chr10:62388576-62459740	+	True	True	False	True
ZNF365	chr10:62398777-62399527	+	True	True	False	True
ZNF365	chr10:62459797-62479875	+	True	True	False	True
ENSG00000285837	chr10:62374458-62376180	+	True	False	True	True
ENSG00000285837	chr10:62374458-62388395	+	False	False	True	False
ENSG00000285837	chr10:62376936-62388395	+	True	True	False	True
ENSG00000285837	chr10:62388576-62398739	+	False	False	False	False
ENSG00000285837	chr10:62388576-62459740	+	True	True	False	True
ENSG00000285837	chr10:62459797-62623102	+	True	True	False	True
ENSG00000285837	chr10:62623250-62656395	+	True	True	False	True
ENSG00000285837	chr10:62656486-62666128	+	True	True	False	True
ENSG00000285837	chr10:62666202-62670206	+	True	True	False	True
NRBF2	chr10:63133500-63146208	+	True	True	False	True
NRBF2	chr10:63133500-63152149	+	True	True	False	True
NRBF2	chr10:63146293-63152149	+	True	True	False	True
NRBF2	chr10:63152190-63153510	+	True	True	False	True
REEP3	chr10:63521577-63566337	+	True	True	False	True
REEP3	chr10:63566410-63594777	+	True	True	False	True
REEP3	chr10:63594854-63598023	+	True	True	False	True
REEP3	chr10:63598144-63599169	+	True	True	False	True
REEP3	chr10:63599283-63599669	+	True	False	False	False
REEP3	chr10:63599283-63610186	+	True	True	False	True
REEP3	chr10:63599712-63610186	+	True	False	False	False
REEP3	chr10:63610334-63619654	+	True	True	False	True
REEP3	chr10:63619800-63620812	+	True	True	False	True
SIRT1	chr10:67885151-67887416	+	True	True	True	True
SIRT1	chr10:67885399-67887416	+	True	False	True	True
SIRT1	chr10:67887533-67888881	+	True	True	True	True
SIRT1	chr10:67887533-67891401	+	True	False	True	True
SIRT1	chr10:67889123-67891401	+	True	True	True	True
SIRT1	chr10:67891554-67906162	+	True	False	True	True
SIRT1	chr10:67891554-67906789	+	True	True	True	True
SIRT1	chr10:67906287-67906789	+	True	True	False	True
SIRT1	chr10:67906937-67908045	+	True	True	False	True
SIRT1	chr10:67908125-67909255	+	True	True	False	True
SIRT1	chr10:67909442-67912473	+	True	True	False	True
SIRT1	chr10:67913031-67916264	+	True	True	False	True
HNRNPH3	chr10:68331854-68337198	+	True	False	True	False
HNRNPH3	chr10:68332216-68337198	+	True	False	True	True
HNRNPH3	chr10:68332235-68337198	+	True	False	True	False
HNRNPH3	chr10:68337333-68337857	+	True	True	False	True
HNRNPH3	chr10:68337333-68338502	+	True	False	False	False
HNRNPH3	chr10:68337996-68338502	+	True	True	False	True
HNRNPH3	chr10:68338642-68339139	+	True	True	False	True
HNRNPH3	chr10:68338687-68339139	+	True	True	False	True
HNRNPH3	chr10:68339226-68339439	+	True	True	False	True
HNRNPH3	chr10:68339555-68341173	+	True	True	False	True
HNRNPH3	chr10:68341309-68341584	+	True	True	False	True
HNRNPH3	chr10:68341680-68341758	+	True	True	False	True
HNRNPH3	chr10:68341851-68341977	+	True	True	False	True
CCAR1	chr10:68721156-68722454	+	True	False	True	True
CCAR1	chr10:68721282-68722454	+	True	False	True	True
CCAR1	chr10:68721282-68736875	+	True	False	True	True
CCAR1	chr10:68721288-68722454	+	True	False	True	True
CCAR1	chr10:68721406-68722454	+	True	False	True	True
CCAR1	chr10:68721663-68722454	+	True	True	True	True
CCAR1	chr10:68722577-68736875	+	True	True	True	True
CCAR1	chr10:68737048-68737844	+	True	True	True	True
CCAR1	chr10:68737048-68740628	+	True	True	True	True
CCAR1	chr10:68737048-68742375	+	True	True	True	True
CCAR1	chr10:68737048-68742427	+	True	False	True	False
CCAR1	chr10:68737889-68740628	+	True	True	True	True
CCAR1	chr10:68740661-68742375	+	True	True	True	True
CCAR1	chr10:68742569-68747160	+	True	True	True	True
CCAR1	chr10:68747275-68747373	+	True	True	False	True
CCAR1	chr10:68747566-68749135	+	True	True	False	True
CCAR1	chr10:68749265-68749523	+	True	True	False	True
CCAR1	chr10:68749685-68753851	+	True	True	False	True
CCAR1	chr10:68754077-68754713	+	True	True	False	True
CCAR1	chr10:68754827-68755369	+	True	True	False	True
CCAR1	chr10:68755285-68755369	+	True	False	False	False
CCAR1	chr10:68755536-68756272	+	True	True	False	True
CCAR1	chr10:68755536-68756525	+	True	False	False	False
CCAR1	chr10:68755536-68757293	+	True	True	False	True
CCAR1	chr10:68756483-68757293	+	True	True	False	True
CCAR1	chr10:68756632-68757293	+	True	False	False	False
CCAR1	chr10:68757377-68761006	+	True	True	False	True
CCAR1	chr10:68761192-68765887	+	True	True	False	True
CCAR1	chr10:68766079-68771205	+	True	True	False	True
CCAR1	chr10:68766079-68772987	+	True	True	False	True
CCAR1	chr10:68771445-68772987	+	True	True	False	True
CCAR1	chr10:68773099-68786135	+	True	True	False	True
CCAR1	chr10:68786218-68786545	+	True	True	False	True
CCAR1	chr10:68786692-68787926	+	True	True	False	True
CCAR1	chr10:68788047-68788142	+	True	True	False	True
CCAR1	chr10:68788328-68789709	+	True	True	False	True
CCAR1	chr10:68789915-68791206	+	True	True	False	True
STOX1	chr10:68827933-68881957	+	True	True	False	True
STOX1	chr10:68828269-68881957	+	True	True	False	True
STOX1	chr10:68882110-68884259	+	True	True	False	True
STOX1	chr10:68882110-68892588	+	True	True	False	True
STOX1	chr10:68884459-68892588	+	True	True	False	True
STOX1	chr10:68886618-68892588	+	True	True	False	True
STOX1	chr10:68892773-68895241	+	True	False	True	True
DDX50	chr10:68901471-68906225	+	True	False	False	False
DDX50	chr10:68901471-68906283	+	True	False	False	False
DDX50	chr10:68901471-68906710	+	True	True	False	True
DDX50	chr10:68906337-68906710	+	True	False	False	False
DDX50	chr10:68907007-68910306	+	True	True	False	True
DDX50	chr10:68910382-68911067	+	True	True	False	True
DDX50	chr10:68911246-68913161	+	True	True	False	True
DDX50	chr10:68913279-68913349	+	True	False	False	False
DDX50	chr10:68913279-68913390	+	True	True	False	True
DDX50	chr10:68913576-68914058	+	True	True	False	True
DDX50	chr10:68914204-68919831	+	True	True	False	True
DDX50	chr10:68919981-68934198	+	True	True	False	True
DDX50	chr10:68919981-68934798	+	True	True	False	False
DDX50	chr10:68919981-68936005	+	True	True	False	False
DDX50	chr10:68934360-68934798	+	True	True	False	True
DDX50	chr10:68934918-68936005	+	True	True	False	True
DDX50	chr10:68936079-68936935	+	True	True	False	True
DDX50	chr10:68937095-68941059	+	True	True	False	True
DDX50	chr10:68941194-68943212	+	True	True	False	True
DDX50	chr10:68943257-68946351	+	True	True	False	True
DDX21	chr10:68956312-68959805	+	True	True	True	True
DDX21	chr10:68956514-68959805	+	True	False	True	True
DDX21	chr10:68956748-68959805	+	True	False	True	True
DDX21	chr10:68960249-68962081	+	True	True	False	True
DDX21	chr10:68962157-68963290	+	True	True	False	True
DDX21	chr10:68963469-68965376	+	True	True	False	True
DDX21	chr10:68965494-68967017	+	True	True	False	True
DDX21	chr10:68967203-68968975	+	True	True	False	True
DDX21	chr10:68969121-68970200	+	True	True	False	True
DDX21	chr10:68970350-68970991	+	True	True	False	True
DDX21	chr10:68970350-68971890	+	True	True	False	True
DDX21	chr10:68970350-68973544	+	True	True	False	True
DDX21	chr10:68971066-68971890	+	True	True	False	True
DDX21	chr10:68972052-68973544	+	True	True	False	True
DDX21	chr10:68973664-68974669	+	True	True	False	True
DDX21	chr10:68974743-68977528	+	True	True	False	True
DDX21	chr10:68977688-68978841	+	True	True	False	True
DDX21	chr10:68978976-68979120	+	True	False	False	False
DDX21	chr10:68978976-68981536	+	True	True	False	True
DDX21	chr10:68978976-68982542	+	True	True	False	True
DDX21	chr10:68981581-68982542	+	True	True	False	True
KIFBP	chr10:68989212-68989716	+	True	False	True	False
KIFBP	chr10:68989212-69000423	+	True	False	True	False
KIFBP	chr10:68989258-68989716	+	True	False	True	False
KIFBP	chr10:68989258-68995203	+	True	True	True	True
KIFBP	chr10:68989258-68999714	+	True	False	True	False
KIFBP	chr10:68989258-69000423	+	True	True	True	True
KIFBP	chr10:68989258-69005045	+	True	True	True	True
KIFBP	chr10:68989629-69000423	+	True	False	True	True
KIFBP	chr10:68989742-69000423	+	True	False	True	False
KIFBP	chr10:68989859-69000423	+	True	False	True	False
KIFBP	chr10:68995278-69000423	+	True	True	True	True
KIFBP	chr10:68999814-69000423	+	True	False	True	False
KIFBP	chr10:69000522-69005045	+	True	True	False	True
KIFBP	chr10:69000522-69005096	+	True	True	False	True
KIFBP	chr10:69005125-69005731	+	True	True	False	True
KIFBP	chr10:69005125-69015540	+	True	True	False	True
KIFBP	chr10:69005915-69006841	+	True	False	False	False
KIFBP	chr10:69005915-69007626	+	True	False	False	False
KIFBP	chr10:69005915-69008840	+	True	True	False	True
KIFBP	chr10:69005915-69041563	+	True	True	False	True
KIFBP	chr10:69006929-69008840	+	True	False	False	False
KIFBP	chr10:69007751-69008840	+	True	False	False	False
KIFBP	chr10:69008925-69010899	+	True	True	False	True
KIFBP	chr10:69008925-69015540	+	True	True	False	True
KIFBP	chr10:69011015-69011201	+	True	False	False	False
KIFBP	chr10:69011015-69015357	+	True	False	False	False
KIFBP	chr10:69011015-69015540	+	True	True	False	True
KIFBP	chr10:69011015-69041563	+	True	True	False	False
KIFBP	chr10:69015436-69015540	+	True	False	False	False
KIFBP	chr10:69042006-69042141	+	True	False	True	False
SRGN	chr10:69088236-69097083	+	True	True	False	True
SRGN	chr10:69088236-69103870	+	True	False	False	False
SRGN	chr10:69097231-69103870	+	True	True	False	True
VPS26A	chr10:69123546-69123659	+	True	False	True	True
VPS26A	chr10:69124280-69132897	+	True	True	True	True
VPS26A	chr10:69124280-69155811	+	True	True	True	False
VPS26A	chr10:69133047-69155811	+	True	True	False	True
VPS26A	chr10:69133047-69157006	+	True	False	False	False
VPS26A	chr10:69133047-69158046	+	True	False	False	False
VPS26A	chr10:69155887-69157006	+	True	True	False	True
VPS26A	chr10:69157163-69158046	+	True	True	False	True
VPS26A	chr10:69157163-69162405	+	True	True	False	False
VPS26A	chr10:69158211-69162405	+	True	True	False	True
VPS26A	chr10:69162512-69166041	+	True	True	False	True
VPS26A	chr10:69166110-69168488	+	True	True	False	True
VPS26A	chr10:69166110-69171155	+	True	True	False	True
VPS26A	chr10:69168631-69171155	+	True	True	False	True
VPS26A	chr10:69170369-69171155	+	True	False	False	False
SUPV3L1	chr10:69180562-69182519	+	True	False	False	False
SUPV3L1	chr10:69180562-69185986	+	True	True	False	True
SUPV3L1	chr10:69180562-69195187	+	True	True	False	True
SUPV3L1	chr10:69182654-69185986	+	True	False	False	False
SUPV3L1	chr10:69186064-69186442	+	True	True	False	True
SUPV3L1	chr10:69186550-69187641	+	True	True	False	True
SUPV3L1	chr10:69187466-69187641	+	True	False	False	False
SUPV3L1	chr10:69187756-69189266	+	True	True	False	True
SUPV3L1	chr10:69189435-69191654	+	True	True	False	True
SUPV3L1	chr10:69191766-69195187	+	True	True	False	True
SUPV3L1	chr10:69195265-69196991	+	True	True	False	True
SUPV3L1	chr10:69197083-69198371	+	True	True	False	True
SUPV3L1	chr10:69198552-69199103	+	True	True	False	True
SUPV3L1	chr10:69199197-69200279	+	True	True	False	True
SUPV3L1	chr10:69200499-69202438	+	True	True	False	True
SUPV3L1	chr10:69202519-69202866	+	True	True	False	True
SUPV3L1	chr10:69203043-69207792	+	True	True	False	True
SUPV3L1	chr10:69207941-69208599	+	True	True	False	True
HK1	chr10:69270108-69271006	+	True	False	True	True
HK1	chr10:69270108-69278523	+	True	False	True	False
HK1	chr10:69270108-69282528	+	True	False	True	True
HK1	chr10:69271096-69282528	+	True	False	True	True
HK1	chr10:69278785-69282528	+	True	False	True	True
HK1	chr10:69282650-69288670	+	True	False	True	True
HK1	chr10:69282704-69288670	+	True	False	True	True
HK1	chr10:69282724-69288670	+	True	False	True	True
HK1	chr10:69288770-69292257	+	True	True	True	True
HK1	chr10:69288770-69295632	+	True	True	True	True
HK1	chr10:69292350-69295632	+	True	True	True	True
HK1	chr10:69295680-69296204	+	True	False	True	False
HK1	chr10:69295680-69300768	+	True	False	True	True
HK1	chr10:69295680-69338497	+	True	False	True	False
HK1	chr10:69295680-69343826	+	True	True	True	True
HK1	chr10:69300861-69343826	+	True	True	True	True
HK1	chr10:69316014-69343826	+	True	True	True	True
HK1	chr10:69318235-69343826	+	True	False	True	True
HK1	chr10:69319010-69343826	+	True	True	True	True
HK1	chr10:69319177-69343826	+	True	False	True	False
HK1	chr10:69338308-69343826	+	True	False	True	False
HK1	chr10:69338676-69343826	+	True	False	True	False
HK1	chr10:69343989-69359896	+	True	True	False	True
HK1	chr10:69343989-69364782	+	True	False	False	False
HK1	chr10:69360045-69364782	+	True	True	False	True
HK1	chr10:69360045-69368535	+	True	True	False	True
HK1	chr10:69361611-69364782	+	True	False	False	False
HK1	chr10:69364902-69368535	+	True	True	False	True
HK1	chr10:69368631-69369236	+	True	True	False	True
HK1	chr10:69369336-69369418	+	True	False	False	False
HK1	chr10:69369336-69369440	+	True	True	False	True
HK1	chr10:69369624-69376933	+	True	True	False	True
HK1	chr10:69369624-69382486	+	True	True	False	True
HK1	chr10:69377089-69379861	+	True	True	False	True
HK1	chr10:69380095-69382486	+	True	True	False	True
HK1	chr10:69380095-69394949	+	True	True	False	True
HK1	chr10:69380095-69398594	+	True	True	False	True
HK1	chr10:69380095-69400990	+	True	True	False	True
HK1	chr10:69382791-69384332	+	True	True	False	True
HK1	chr10:69384481-69384795	+	True	True	False	True
HK1	chr10:69384915-69386322	+	True	True	False	True
HK1	chr10:69386418-69389196	+	True	True	False	True
HK1	chr10:69386418-69392124	+	True	False	False	False
HK1	chr10:69386418-69400990	+	True	True	False	True
HK1	chr10:69389296-69392124	+	True	True	False	True
HK1	chr10:69389296-69400990	+	True	False	False	False
HK1	chr10:69392308-69394949	+	True	True	False	True
HK1	chr10:69392308-69398594	+	True	True	False	True
HK1	chr10:69395105-69398594	+	True	True	False	True
HK1	chr10:69395105-69400990	+	True	True	False	True
HK1	chr10:69398828-69400990	+	True	True	False	True
TSPAN15	chr10:69451690-69483690	+	True	True	False	True
TSPAN15	chr10:69483876-69485140	+	True	True	False	True
TSPAN15	chr10:69485215-69495593	+	True	True	False	True
TSPAN15	chr10:69495036-69495593	+	True	False	False	False
TSPAN15	chr10:69495250-69495593	+	True	False	False	False
TSPAN15	chr10:69495423-69495593	+	True	False	False	False
TSPAN15	chr10:69495689-69498279	+	True	True	False	True
TSPAN15	chr10:69498396-69504437	+	True	True	False	True
TSPAN15	chr10:69504485-69506123	+	True	True	False	True
TSPAN15	chr10:69506240-69506828	+	True	True	False	True
TSPAN15	chr10:69506240-69507553	+	True	True	False	True
FAM241B	chr10:69630313-69631479	+	True	False	True	True
FAM241B	chr10:69630659-69631479	+	True	True	True	True
FAM241B	chr10:69631547-69631708	+	True	True	True	True
FAM241B	chr10:69631839-69632789	+	True	True	False	True
SGPL1	chr10:70816118-70816810	+	True	False	True	True
SGPL1	chr10:70816126-70816810	+	True	False	True	True
SGPL1	chr10:70816126-70844472	+	True	False	True	True
SGPL1	chr10:70816157-70816810	+	True	False	True	True
SGPL1	chr10:70816157-70844472	+	True	False	True	True
SGPL1	chr10:70816471-70816810	+	True	False	True	True
SGPL1	chr10:70816495-70816810	+	True	False	True	True
SGPL1	chr10:70816880-70820183	+	True	False	True	True
SGPL1	chr10:70816880-70844472	+	True	True	True	True
SGPL1	chr10:70820300-70844472	+	True	False	True	True
SGPL1	chr10:70844638-70851142	+	True	True	True	True
SGPL1	chr10:70851210-70854707	+	True	True	False	True
SGPL1	chr10:70854855-70857613	+	True	True	False	True
SGPL1	chr10:70855820-70857613	+	True	False	False	False
SGPL1	chr10:70857690-70859370	+	True	True	False	True
SGPL1	chr10:70859499-70860392	+	True	True	False	True
SGPL1	chr10:70859499-70868344	+	True	True	False	True
SGPL1	chr10:70866705-70868344	+	True	False	True	False
SGPL1	chr10:70868433-70869326	+	True	False	False	False
SGPL1	chr10:70868433-70869791	+	True	True	False	True
SGPL1	chr10:70869424-70869791	+	True	False	True	False
SGPL1	chr10:70869897-70871047	+	True	True	False	True
SGPL1	chr10:70869897-70893758	+	True	True	False	True
SGPL1	chr10:70871146-70871836	+	True	True	False	True
SGPL1	chr10:70871986-70873350	+	True	True	False	True
SGPL1	chr10:70873525-70875401	+	True	False	True	False
SGPL1	chr10:70873589-70875401	+	True	True	False	True
SGPL1	chr10:70875548-70876540	+	True	True	False	True
SGPL1	chr10:70876661-70877194	+	True	True	False	True
UNC5B	chr10:71213064-71279820	+	True	True	False	True
UNC5B	chr10:71280045-71284719	+	True	True	False	True
UNC5B	chr10:71284863-71285325	+	True	True	False	True
UNC5B	chr10:71285429-71286688	+	True	True	False	True
UNC5B	chr10:71286869-71287597	+	True	True	False	True
UNC5B	chr10:71287765-71288567	+	True	True	False	True
UNC5B	chr10:71288732-71288957	+	True	True	False	True
UNC5B	chr10:71288732-71290914	+	True	True	False	True
UNC5B	chr10:71288990-71290914	+	True	True	False	True
UNC5B	chr10:71291109-71291431	+	True	True	False	True
UNC5B	chr10:71291821-71292466	+	True	True	False	True
UNC5B	chr10:71292554-71293404	+	True	True	False	True
UNC5B	chr10:71293573-71293699	+	True	True	False	True
UNC5B	chr10:71293933-71295810	+	True	True	False	True
UNC5B	chr10:71295960-71296577	+	True	True	False	True
UNC5B	chr10:71296742-71297908	+	True	True	False	True
UNC5B	chr10:71298090-71299111	+	True	True	False	True
ANAPC16	chr10:72216072-72223887	+	True	False	True	True
ANAPC16	chr10:72216072-72230365	+	True	False	True	False
ANAPC16	chr10:72216138-72220053	+	True	False	True	True
ANAPC16	chr10:72216138-72223887	+	True	False	True	True
ANAPC16	chr10:72220379-72223887	+	True	False	True	True
ANAPC16	chr10:72224056-72230365	+	True	True	False	True
ANAPC16	chr10:72224056-72233000	+	True	True	False	True
ANAPC16	chr10:72230440-72233000	+	True	True	False	True
MCU	chr10:72692301-72708282	+	True	False	True	False
MCU	chr10:72692301-72715110	+	True	False	True	False
MCU	chr10:72692301-72715853	+	True	False	True	False
MCU	chr10:72692301-72834358	+	True	True	True	True
MCU	chr10:72693066-72834358	+	True	True	True	True
MCU	chr10:72708356-72715110	+	True	False	True	False
MCU	chr10:72712399-72834358	+	True	True	False	True
MCU	chr10:72715226-72715853	+	True	False	False	False
MCU	chr10:72715902-72736484	+	True	False	False	False
MCU	chr10:72715902-72760550	+	True	False	False	False
MCU	chr10:72715902-72834358	+	True	False	False	False
MCU	chr10:72736571-72834358	+	True	False	False	False
MCU	chr10:72760672-72834358	+	True	False	False	False
MCU	chr10:72834428-72859176	+	True	True	False	True
MCU	chr10:72834432-72859176	+	True	True	False	True
MCU	chr10:72859347-72860422	+	True	True	False	True
MCU	chr10:72860527-72861678	+	True	True	False	True
MCU	chr10:72860527-72868702	+	True	True	False	True
MCU	chr10:72861776-72871376	+	True	True	False	True
MCU	chr10:72868863-72871376	+	True	True	False	True
MCU	chr10:72871580-72884265	+	True	True	False	True
MCU	chr10:72884382-72885744	+	True	True	False	True
NUDT13	chr10:73110567-73114356	+	True	False	True	True
NUDT13	chr10:73114448-73114943	+	True	False	True	False
NUDT13	chr10:73114448-73119450	+	True	False	True	True
